,date,Hour,demand
65,2021-03-03,21.0,60.509208102569616
66,2021-03-03,22.0,55.28226102752786
67,2021-03-03,23.0,47.6448740237812
68,2021-03-04,0.0,44.66266812797982
69,2021-03-04,1.0,34.199883434745296
70,2021-03-04,2.0,33.04076271043406
71,2021-03-04,4.0,17.43656307840546
72,2021-03-04,6.0,36.079881979381575
73,2021-03-04,7.0,50.838293977871686
74,2021-03-04,8.0,59.064346168394295
75,2021-03-04,9.0,63.94959013432683
76,2021-03-04,10.0,68.63370812983105
77,2021-03-04,11.0,75.84566200629897
78,2021-03-04,12.0,85.29858261643477
79,2021-03-04,13.0,87.38711703567317
80,2021-03-04,14.0,86.70752296717288
81,2021-03-04,15.0,89.14855711353053
82,2021-03-04,16.0,87.95873821478557
83,2021-03-04,17.0,87.7565536866181
84,2021-03-04,18.0,81.86885554176064
85,2021-03-04,19.0,74.18478491365556
86,2021-03-04,20.0,64.28938716857705
87,2021-03-04,21.0,61.67580811074653
88,2021-03-04,22.0,56.348087009871435
89,2021-03-04,23.0,48.56345339655226
90,2021-03-05,0.0,48.296230341117955
91,2021-03-05,1.0,36.98223857273513
92,2021-03-05,2.0,35.72881678131671
93,2021-03-05,3.0,18.033248312333352
94,2021-03-05,4.0,18.85512671072465
95,2021-03-05,5.0,18.99592203524018
96,2021-03-05,6.0,39.015185697446626
97,2021-03-05,7.0,54.974278497405535
98,2021-03-05,8.0,63.86956684545319
99,2021-03-05,9.0,69.1522532083717
100,2021-03-05,10.0,74.21745085862412
101,2021-03-05,11.0,82.01613822386032
102,2021-03-05,12.0,92.23810771917158
103,2021-03-05,13.0,94.49655629859487
104,2021-03-05,14.0,93.76167338527011
105,2021-03-05,15.0,96.40129955057677
106,2021-03-05,16.0,95.11468211354097
107,2021-03-05,17.0,94.89604872343975
108,2021-03-05,18.0,88.52935282949538
109,2021-03-05,19.0,80.22013932821125
110,2021-03-05,20.0,69.51969466503417
111,2021-03-05,21.0,66.69348607780854
112,2021-03-05,22.0,60.93232454702436
113,2021-03-05,23.0,52.51436668940727
114,2021-03-06,0.0,56.90813971564452
115,2021-03-06,1.0,43.57670122139375
116,2021-03-06,2.0,42.09977637809092
117,2021-03-06,4.0,22.2172657706697
118,2021-03-06,7.0,64.77697947439202
119,2021-03-06,8.0,75.25842509750238
120,2021-03-06,9.0,81.48309007635378
121,2021-03-06,10.0,87.45148499107056
122,2021-03-06,11.0,96.64078997501767
123,2021-03-06,12.0,108.6854829893496
124,2021-03-06,13.0,111.34664528691715
125,2021-03-06,14.0,110.48072222810397
126,2021-03-06,15.0,113.59103153281282
127,2021-03-06,16.0,112.0749917849843
128,2021-03-06,17.0,111.81737293103842
129,2021-03-06,18.0,104.31540400094698
130,2021-03-06,19.0,94.52453876118898
131,2021-03-06,20.0,81.91605160576043
132,2021-03-06,21.0,78.58588956182012
133,2021-03-06,22.0,71.7974304418723
134,2021-03-06,23.0,61.87843017004711
135,2021-03-07,0.0,53.8141466303807
136,2021-03-07,1.0,41.207514441940205
137,2021-03-07,2.0,39.81088734295773
138,2021-03-07,3.0,20.09357380581659
139,2021-03-07,4.0,21.009353036017025
140,2021-03-07,5.0,21.166234436176737
141,2021-03-07,7.0,61.25517174039314
142,2021-03-07,8.0,71.1667600382858
143,2021-03-07,9.0,77.05300119061812
144,2021-03-07,10.0,82.6969052207527
145,2021-03-07,11.0,91.38660423935323
146,2021-03-07,12.0,102.7764489826526
147,2021-03-07,13.0,105.29292867789681
148,2021-03-07,14.0,104.47408429657558
149,2021-03-07,15.0,107.41529168493494
150,2021-03-07,16.0,105.98167628835395
151,2021-03-07,17.0,105.73806370761828
152,2021-03-07,18.0,98.64396331991017
153,2021-03-07,19.0,89.3854097934137
154,2021-03-07,20.0,77.46242338127882
155,2021-03-07,21.0,74.31331625124439
156,2021-03-07,22.0,67.89393343007671
157,2021-03-07,23.0,58.514211342481474
158,2021-03-08,0.0,46.246194807608994
159,2021-03-08,1.0,35.41244932319475
160,2021-03-08,2.0,34.21223166784934
161,2021-03-08,3.0,17.267788988411752
162,2021-03-08,4.0,18.05478102177984
163,2021-03-08,6.0,37.35910371213852
164,2021-03-08,7.0,52.64077910101993
165,2021-03-08,8.0,61.158488141831654
166,2021-03-08,9.0,66.2169397212096
167,2021-03-08,10.0,71.06713435582452
168,2021-03-08,11.0,78.53478995935716
169,2021-03-08,12.0,88.32286636322371
170,2021-03-08,13.0,90.48545032121136
171,2021-03-08,14.0,89.78176106574857
172,2021-03-08,15.0,92.30934272166311
173,2021-03-08,16.0,91.07733848001185
174,2021-03-08,17.0,90.86798544606582
175,2021-03-08,18.0,84.77153741042106
176,2021-03-08,19.0,76.81502603128668
177,2021-03-08,20.0,66.56878434894107
178,2021-03-08,21.0,63.86254015620336
179,2021-03-08,22.0,58.34592329834652
180,2021-03-08,23.0,50.28528344683069
181,2021-03-09,0.0,43.73299012106831
182,2021-03-09,1.0,33.48799404701072
183,2021-03-09,2.0,32.35300105823154
184,2021-03-09,3.0,16.32938771253572
185,2021-03-09,4.0,17.073611425726128
186,2021-03-09,5.0,17.201103788849302
187,2021-03-09,6.0,35.328859387715575
188,2021-03-09,7.0,49.7800669215593
189,2021-03-09,8.0,57.834889310420245
190,2021-03-09,9.0,62.61844423573142
191,2021-03-09,10.0,67.20505973833215
192,2021-03-09,11.0,74.26689282742123
193,2021-03-09,12.0,83.52304569481623
194,2021-03-09,13.0,85.5681061211736
195,2021-03-09,14.0,84.90265817706745
196,2021-03-09,15.0,87.29288085480691
197,2021-03-09,16.0,86.12782869098253
198,2021-03-09,17.0,85.92985274499463
199,2021-03-09,18.0,80.16471027596296
200,2021-03-09,19.0,72.64058780514291
201,2021-03-09,20.0,62.95116820778456
202,2021-03-09,21.0,60.39199223582494
203,2021-03-09,22.0,55.17517058055056
204,2021-03-09,23.0,47.552578398375374
205,2021-03-10,0.0,43.58930432335171
206,2021-03-10,1.0,33.37796843190293
207,2021-03-10,2.0,32.24670449006392
208,2021-03-10,4.0,17.01751566207454
209,2021-03-10,6.0,35.21278556496784
210,2021-03-10,7.0,49.616513306629045
211,2021-03-10,8.0,57.644871381542885
212,2021-03-10,9.0,62.41270982134823
213,2021-03-10,10.0,66.9842558876839
214,2021-03-10,11.0,74.02288715320825
215,2021-03-10,12.0,83.24862870628752
216,2021-03-10,13.0,85.28697003710793
217,2021-03-10,14.0,84.62370843833108
218,2021-03-10,15.0,87.00607798160111
219,2021-03-10,16.0,85.84485362486417
220,2021-03-10,17.0,85.64752813363936
221,2021-03-10,18.0,79.90132717975037
222,2021-03-10,19.0,72.40192539544968
223,2021-03-10,20.0,62.74434062073672
224,2021-03-10,21.0,60.19357288338467
225,2021-03-10,22.0,54.99389122194579
226,2021-03-10,23.0,47.39634325091034
227,2021-03-11,0.0,44.434100210091394
228,2021-03-11,2.0,32.87167164053808
229,2021-03-11,3.0,16.591174030853637
230,2021-03-11,4.0,17.347328845767564
231,2021-03-11,5.0,17.476865116289055
232,2021-03-11,6.0,35.89523775978286
233,2021-03-11,7.0,50.57812136636928
234,2021-03-11,8.0,58.7620754982573
235,2021-03-11,9.0,63.6223184938387
236,2021-03-11,10.0,68.28246481137893
237,2021-03-11,11.0,75.45751042977484
238,2021-03-11,12.0,84.86205429771441
239,2021-03-11,13.0,86.93990032811146
240,2021-03-11,14.0,86.26378418441409
241,2021-03-11,15.0,88.6923259715887
242,2021-03-11,16.0,87.50859614991302
243,2021-03-11,17.0,87.30744633146107
244,2021-03-11,18.0,81.44987936690544
245,2021-03-11,19.0,73.80513312531798
246,2021-03-11,20.0,63.960376565687454
247,2021-03-11,21.0,61.36017289156159
248,2021-03-11,22.0,56.05971720428937
249,2021-03-11,23.0,48.3149226236814
250,2021-03-12,0.0,48.06766242322952
251,2021-03-12,1.0,36.80721552829212
252,2021-03-12,2.0,35.559725711420725
253,2021-03-12,4.0,18.765892478086755
254,2021-03-12,5.0,18.90602147121481
255,2021-03-12,6.0,38.83054147784791
256,2021-03-12,7.0,54.71410588590312
257,2021-03-12,8.0,63.56729617531619
258,2021-03-12,9.0,68.82498156788357
259,2021-03-12,10.0,73.866207540172
260,2021-03-12,11.0,81.6279866473362
261,2021-03-12,12.0,91.80157940045122
262,2021-03-12,13.0,94.04933959103319
263,2021-03-12,14.0,93.31793460251131
264,2021-03-12,15.0,95.94506840863492
265,2021-03-12,16.0,94.66454004866841
266,2021-03-12,17.0,94.4469413682827
267,2021-03-12,18.0,88.11037665464018
268,2021-03-12,19.0,79.84048753987368
269,2021-03-12,20.0,69.19068406214457
270,2021-03-12,21.0,66.3778508586236
271,2021-03-12,22.0,60.643954741442286
272,2021-03-12,23.0,52.2658359165364
273,2021-03-13,0.0,56.6795717977561
274,2021-03-13,1.0,43.40167817695074
275,2021-03-13,2.0,41.93068530819494
276,2021-03-13,5.0,22.293266353426333
277,2021-03-13,6.0,45.787507706549185
278,2021-03-13,7.0,64.51680686288961
279,2021-03-13,8.0,74.95615442736538
280,2021-03-13,9.0,81.15581843586563
281,2021-03-13,10.0,87.10024167261844
282,2021-03-13,11.0,96.25263839849354
283,2021-03-13,12.0,108.24895467062923
284,2021-03-13,13.0,110.89942857935544
285,2021-03-13,14.0,110.03698344534519
286,2021-03-13,15.0,113.134800390871
287,2021-03-13,16.0,111.62484972011174
288,2021-03-13,17.0,111.36826557588135
289,2021-03-13,18.0,103.89642782609178
290,2021-03-13,19.0,94.14488697285141
291,2021-03-13,20.0,81.58704100287085
292,2021-03-13,21.0,78.27025434263518
293,2021-03-13,22.0,71.50906063629023
294,2021-03-13,23.0,61.629899397176246
295,2021-03-14,0.0,53.585578712492264
296,2021-03-14,1.0,41.032491397497196
297,2021-03-14,2.0,39.64179627306174
298,2021-03-14,3.0,20.008229214936467
299,2021-03-14,5.0,21.076333872151366
300,2021-03-14,6.0,43.28808458562264
301,2021-03-14,7.0,60.994999128890726
302,2021-03-14,8.0,70.8644893681488
303,2021-03-14,9.0,76.72572955012998
304,2021-03-14,10.0,82.34566190230058
305,2021-03-14,11.0,90.9984526628291
306,2021-03-14,12.0,102.33992066393225
307,2021-03-14,13.0,104.84571197033512
308,2021-03-14,14.0,104.0303455138168
309,2021-03-14,15.0,106.9590605429931
310,2021-03-14,16.0,105.53153422348139
311,2021-03-14,17.0,105.28895635246124
312,2021-03-14,18.0,98.22498714505497
313,2021-03-14,19.0,89.00575800507613
314,2021-03-14,20.0,77.13341277838923
315,2021-03-14,21.0,73.99768103205943
316,2021-03-14,22.0,67.60556362449465
317,2021-03-14,23.0,58.26568056961062
318,2021-03-15,0.0,46.01762688972057
319,2021-03-15,1.0,35.23742627875174
320,2021-03-15,2.0,34.043140597953354
321,2021-03-15,4.0,17.96554678914194
322,2021-03-15,5.0,18.099699427259054
323,2021-03-15,6.0,37.174459492539796
324,2021-03-15,7.0,52.38060648951752
325,2021-03-15,8.0,60.85621747169466
326,2021-03-15,9.0,65.88966808072146
327,2021-03-15,10.0,70.7158910373724
328,2021-03-15,11.0,78.14663838283303
329,2021-03-15,12.0,87.88633804450335
330,2021-03-15,13.0,90.03823361364965
331,2021-03-15,14.0,89.33802228298978
332,2021-03-15,15.0,91.85311157972127
333,2021-03-15,16.0,90.62719641513928
334,2021-03-15,17.0,90.41887809090878
335,2021-03-15,18.0,84.35256123556586
336,2021-03-15,19.0,76.43537424294911
337,2021-03-15,20.0,66.23977374605147
338,2021-03-15,21.0,63.54690493701841
339,2021-03-15,22.0,58.05755349276444
340,2021-03-15,23.0,50.03675267395984
341,2021-03-16,0.0,43.504422203179885
342,2021-03-16,1.0,33.31297100256772
343,2021-03-16,2.0,32.18390998833555
344,2021-03-16,4.0,16.984377193088232
345,2021-03-16,5.0,17.11120322482393
346,2021-03-16,6.0,35.14421516811686
347,2021-03-16,7.0,49.51989431005689
348,2021-03-16,8.0,57.53261864028323
349,2021-03-16,9.0,62.29117259524328
350,2021-03-16,10.0,66.85381641988003
351,2021-03-16,11.0,73.87874125089711
352,2021-03-16,12.0,83.08651737609588
353,2021-03-16,13.0,85.1208894136119
354,2021-03-16,14.0,84.45891939430865
355,2021-03-16,15.0,86.8366497128651
356,2021-03-16,16.0,85.67768662610996
357,2021-03-16,17.0,85.48074538983758
358,2021-03-16,18.0,79.74573410110776
359,2021-03-16,19.0,72.26093601680535
360,2021-03-16,20.0,62.622157604894966
361,2021-03-16,21.0,60.07635701663999
362,2021-03-16,22.0,54.886800774968485
363,2021-03-16,23.0,47.30404762550451
364,2021-03-17,0.0,43.360736405463285
365,2021-03-17,1.0,33.20294538745992
366,2021-03-17,2.0,32.077613420167935
367,2021-03-17,4.0,16.928281429436645
368,2021-03-17,5.0,17.05468858192701
369,2021-03-17,6.0,35.02814134536912
370,2021-03-17,7.0,49.35634069512663
371,2021-03-17,8.0,57.34260071140589
372,2021-03-17,9.0,62.08543818086009
373,2021-03-17,10.0,66.63301256923177
374,2021-03-17,11.0,73.63473557668411
375,2021-03-17,12.0,82.81210038756716
376,2021-03-17,13.0,84.83975332954623
377,2021-03-17,14.0,84.17996965557231
378,2021-03-17,15.0,86.54984683965928
379,2021-03-17,16.0,85.39471155999162
380,2021-03-17,17.0,85.1984207784823
381,2021-03-17,18.0,79.48235100489515
382,2021-03-17,19.0,72.02227360711211
383,2021-03-17,20.0,62.415330017847126
384,2021-03-17,21.0,59.87793766419972
385,2021-03-17,22.0,54.705521416363716
386,2021-03-17,23.0,47.147812478039484
387,2021-03-18,0.0,44.20553229220297
388,2021-03-18,1.0,33.849837345859285
389,2021-03-18,2.0,32.70258057064209
390,2021-03-18,4.0,17.258094613129668
391,2021-03-18,5.0,17.386964552263684
392,2021-03-18,6.0,35.71059354018414
393,2021-03-18,7.0,50.31794875486687
394,2021-03-18,8.0,58.45980482812029
395,2021-03-18,9.0,63.295046853350556
396,2021-03-18,10.0,67.93122149292681
397,2021-03-18,11.0,75.06935885325073
398,2021-03-18,12.0,84.42552597899405
399,2021-03-18,13.0,86.49268362054977
400,2021-03-18,14.0,85.8200454016553
401,2021-03-18,15.0,88.23609482964686
402,2021-03-18,16.0,87.05845408504045
403,2021-03-18,17.0,86.858338976304
404,2021-03-18,18.0,81.03090319205023
405,2021-03-18,19.0,73.42548133698041
406,2021-03-18,20.0,63.63136596279786
407,2021-03-18,21.0,61.04453767237665
408,2021-03-18,22.0,55.77134739870729
409,2021-03-18,23.0,48.06639185081055
410,2021-03-19,0.0,47.83909450534111
411,2021-03-19,2.0,35.390634641524734
412,2021-03-19,4.0,18.67665824544886
413,2021-03-19,5.0,18.81612090718944
414,2021-03-19,6.0,38.64589725824919
415,2021-03-19,7.0,54.453933274400725
416,2021-03-19,8.0,63.26502550517918
417,2021-03-19,9.0,68.49770992739542
418,2021-03-19,10.0,73.51496422171988
419,2021-03-19,11.0,81.23983507081208
420,2021-03-19,12.0,91.36505108173085
421,2021-03-19,13.0,93.60212288347148
422,2021-03-19,14.0,92.87419581975253
423,2021-03-19,15.0,95.4888372666931
424,2021-03-19,16.0,94.21439798379583
425,2021-03-19,17.0,93.99783401312564
426,2021-03-19,18.0,87.69140047978496
427,2021-03-19,19.0,79.46083575153611
428,2021-03-19,20.0,68.86167345925497
429,2021-03-19,21.0,66.06221563943866
430,2021-03-19,22.0,60.355584935860215
431,2021-03-19,23.0,52.01730514366555
432,2021-03-20,0.0,56.45100387986767
433,2021-03-20,1.0,43.22665513250774
434,2021-03-20,2.0,41.761594238298954
435,2021-03-20,5.0,22.203365789400962
436,2021-03-20,6.0,45.60286348695047
437,2021-03-20,7.0,64.25663425138721
438,2021-03-20,8.0,74.65388375722837
439,2021-03-20,9.0,80.82854679537749
440,2021-03-20,10.0,86.74899835416632
441,2021-03-20,11.0,95.86448682196942
442,2021-03-20,12.0,107.81242635190887
443,2021-03-20,13.0,110.45221187179374
444,2021-03-20,14.0,109.59324466258639
445,2021-03-20,15.0,112.67856924892916
446,2021-03-20,16.0,111.17470765523917
447,2021-03-20,17.0,110.91915822072431
448,2021-03-20,18.0,103.47745165123656
449,2021-03-20,19.0,93.76523518451384
450,2021-03-20,20.0,81.25803039998125
451,2021-03-20,21.0,77.95461912345023
452,2021-03-20,22.0,71.22069083070815
453,2021-03-20,23.0,61.38136862430539
454,2021-03-21,1.0,40.85746835305419
455,2021-03-21,2.0,39.472705203165745
456,2021-03-21,3.0,19.922884624056337
457,2021-03-21,5.0,20.986433308125996
458,2021-03-21,7.0,60.73482651738831
459,2021-03-21,8.0,70.56221869801178
460,2021-03-21,9.0,76.39845790964182
461,2021-03-21,10.0,81.99441858384844
462,2021-03-21,11.0,90.61030108630496
463,2021-03-21,12.0,101.90339234521187
464,2021-03-21,13.0,104.3984952627734
465,2021-03-21,14.0,103.586606731058
466,2021-03-21,15.0,106.50282940105126
467,2021-03-21,16.0,105.08139215860882
468,2021-03-21,17.0,104.83984899730414
469,2021-03-21,18.0,97.80601097019974
470,2021-03-21,19.0,88.62610621673855
471,2021-03-21,20.0,76.80440217549962
472,2021-03-21,21.0,73.68204581287448
473,2021-03-21,22.0,67.31719381891257
474,2021-03-21,23.0,58.017149796739744
475,2021-03-22,0.0,45.789058971832134
476,2021-03-22,1.0,35.062403234308725
477,2021-03-22,2.0,33.874049528057355
478,2021-03-22,5.0,18.00979886323368
479,2021-03-22,6.0,36.98981527294107
480,2021-03-22,7.0,52.1204338780151
481,2021-03-22,8.0,60.55394680155764
482,2021-03-22,9.0,65.56239644023331
483,2021-03-22,10.0,70.36464771892027
484,2021-03-22,11.0,77.7584868063089
485,2021-03-22,12.0,87.44980972578297
486,2021-03-22,13.0,89.59101690608793
487,2021-03-22,14.0,88.89428350023096
488,2021-03-22,15.0,91.39688043777943
489,2021-03-22,16.0,90.17705435026672
490,2021-03-22,17.0,89.9697707357517
491,2021-03-22,18.0,83.93358506071064
492,2021-03-22,19.0,76.05572245461151
493,2021-03-22,21.0,63.23126971783345
494,2021-03-22,22.0,57.76918368718236
495,2021-03-22,23.0,49.78822190108896
496,2021-03-23,0.0,43.275854285291445
497,2021-03-23,1.0,33.137947958124705
498,2021-03-23,6.0,34.959570948518135
499,2021-03-23,7.0,49.25972169855448
500,2021-03-23,8.0,57.23034797014623
501,2021-03-23,9.0,61.96390095475512
502,2021-03-23,10.0,66.50257310142788
503,2021-03-23,11.0,73.49058967437297
504,2021-03-23,12.0,82.6499890573755
505,2021-03-23,13.0,84.67367270605018
506,2021-03-23,14.0,84.01518061154985
507,2021-03-23,15.0,86.38041857092324
508,2021-03-23,16.0,85.2275445612374
509,2021-03-23,17.0,85.0316380346805
510,2021-03-23,18.0,79.32675792625253
511,2021-03-23,19.0,71.88128422846775
512,2021-03-23,20.0,62.293147002005355
513,2021-03-23,21.0,59.760721797455034
514,2021-03-23,22.0,54.5984309693864
515,2021-03-23,23.0,47.055516852633644
516,2021-03-24,0.0,43.13216848757485
517,2021-03-24,2.0,31.908522350271937
518,2021-03-24,5.0,16.964788017901633
519,2021-03-24,6.0,34.84349712577039
520,2021-03-24,7.0,49.09616808362422
521,2021-03-24,8.0,57.040330041268874
522,2021-03-24,9.0,61.758166540371946
523,2021-03-24,11.0,73.24658400015997
524,2021-03-24,12.0,82.37557206884678
525,2021-03-24,13.0,84.3925366219845
526,2021-03-24,14.0,83.73623087281348
527,2021-03-24,15.0,86.09361569771744
528,2021-03-24,16.0,84.94456949511903
529,2021-03-24,17.0,84.74931342332523
530,2021-03-24,18.0,79.06337483003992
531,2021-03-24,19.0,71.64262181877451
532,2021-03-24,20.0,62.086319414957515
533,2021-03-24,21.0,59.56230244501476
534,2021-03-24,22.0,54.41715161078163
535,2021-03-24,23.0,46.89928170516861
536,2021-03-25,0.0,43.976964374314534
537,2021-03-25,1.0,33.674814301416276
538,2021-03-25,2.0,32.5334895007461
539,2021-03-25,5.0,17.29706398823831
540,2021-03-25,6.0,35.52594932058542
541,2021-03-25,7.0,50.05777614336446
542,2021-03-25,8.0,58.15753415798327
543,2021-03-25,9.0,62.967775212862406
544,2021-03-25,10.0,67.57997817447466
545,2021-03-25,11.0,74.6812072767266
546,2021-03-25,12.0,83.98899766027367
547,2021-03-25,13.0,86.04546691298805
548,2021-03-25,14.0,85.37630661889649
549,2021-03-25,15.0,87.77986368770502
550,2021-03-25,16.0,86.60831202016787
551,2021-03-25,17.0,86.40923162114694
552,2021-03-25,18.0,80.61192701719501
553,2021-03-25,19.0,73.04582954864281
554,2021-03-25,20.0,63.30235535990825
555,2021-03-25,21.0,60.728902453191694
556,2021-03-25,22.0,55.4829775931252
557,2021-03-25,23.0,47.81786107793967
558,2021-03-26,0.0,47.61052658745267
559,2021-03-26,1.0,36.4571694394061
560,2021-03-26,2.0,35.22154357162874
561,2021-03-26,5.0,18.726220343164066
562,2021-03-26,6.0,38.46125303865046
563,2021-03-26,7.0,54.1937606628983
564,2021-03-26,8.0,62.96275483504217
565,2021-03-26,9.0,68.17043828690727
566,2021-03-26,10.0,73.16372090326774
567,2021-03-26,11.0,80.85168349428794
568,2021-03-26,12.0,90.92852276301048
569,2021-03-26,13.0,93.15490617590976
570,2021-03-26,14.0,92.43045703699372
571,2021-03-26,15.0,95.03260612475125
572,2021-03-26,16.0,93.76425591892327
573,2021-03-26,17.0,93.54872665796857
574,2021-03-26,18.0,87.27242430492974
575,2021-03-26,19.0,79.08118396319853
576,2021-03-26,20.0,68.53266285636536
577,2021-03-26,21.0,65.74658042025371
578,2021-03-26,22.0,60.06721513027813
579,2021-03-26,23.0,51.768774370794674
580,2021-03-27,0.0,56.22243596197923
581,2021-03-27,1.0,43.05163208806473
582,2021-03-27,2.0,41.59250316840296
583,2021-03-27,3.0,20.99280091356221
584,2021-03-27,4.0,21.949563072756007
585,2021-03-27,6.0,45.41821926735174
586,2021-03-27,7.0,63.996461639884785
587,2021-03-27,8.0,74.35161308709135
588,2021-03-27,9.0,80.50127515488933
589,2021-03-27,10.0,86.39775503571417
590,2021-03-27,11.0,95.47633524544528
591,2021-03-27,12.0,107.37589803318849
592,2021-03-27,13.0,110.00499516423201
593,2021-03-27,14.0,109.14950587982757
594,2021-03-27,15.0,112.22233810698734
595,2021-03-27,16.0,110.72456559036661
596,2021-03-27,17.0,110.47005086556723
597,2021-03-27,18.0,103.05847547638133
598,2021-03-27,19.0,93.38558339617626
599,2021-03-27,20.0,80.92901979709164
600,2021-03-27,21.0,77.63898390426527
601,2021-03-27,22.0,70.93232102512607
602,2021-03-27,23.0,61.132837851434516
603,2021-03-28,0.0,53.12844287671541
604,2021-03-28,1.0,40.682445308611186
605,2021-03-28,2.0,39.30361413326976
606,2021-03-28,3.0,19.83754003317621
607,2021-03-28,4.0,20.74165033810333
608,2021-03-28,5.0,20.896532744100625
609,2021-03-28,7.0,60.4746539058859
610,2021-03-28,8.0,70.25994802787477
611,2021-03-28,9.0,76.07118626915369
612,2021-03-28,10.0,81.64317526539631
613,2021-03-28,11.0,90.22214950978085
614,2021-03-28,12.0,101.46686402649152
615,2021-03-28,13.0,103.9512785552117
616,2021-03-28,14.0,103.1428679482992
617,2021-03-28,15.0,106.04659825910943
618,2021-03-28,16.0,104.63125009373626
619,2021-03-28,17.0,104.3907416421471
620,2021-03-28,18.0,97.38703479534455
621,2021-03-28,19.0,88.24645442840098
622,2021-03-28,20.0,76.47539157261002
623,2021-03-28,21.0,73.36641059368952
624,2021-03-28,22.0,67.02882401333049
625,2021-03-28,23.0,57.768619023868894
626,2021-03-29,0.0,45.5604910539437
627,2021-03-29,2.0,33.70495845816137
628,2021-03-29,3.0,17.011755215771373
629,2021-03-29,4.0,17.787078323866144
630,2021-03-29,5.0,17.91989829920831
631,2021-03-29,6.0,36.805171053342356
632,2021-03-29,7.0,51.860261266512694
633,2021-03-29,8.0,60.25167613142063
634,2021-03-29,9.0,65.23512479974517
635,2021-03-29,10.0,70.01340440046815
636,2021-03-29,11.0,77.37033522978476
637,2021-03-29,12.0,87.01328140706262
638,2021-03-29,13.0,89.14380019852624
639,2021-03-29,14.0,88.45054471747218
640,2021-03-29,15.0,90.9406492958376
641,2021-03-29,16.0,89.72691228539415
642,2021-03-29,17.0,89.52066338059464
643,2021-03-29,18.0,83.51460888585542
644,2021-03-29,19.0,75.67607066627394
645,2021-03-29,20.0,65.58175254027228
646,2021-03-29,21.0,62.9156344986485
647,2021-03-29,22.0,57.48081388160029
648,2021-03-29,23.0,49.53969112821811
649,2021-03-30,0.0,43.047286367403025
650,2021-03-30,2.0,31.845727848543575
651,2021-03-30,6.0,34.77492672891942
652,2021-03-30,7.0,48.99954908705207
653,2021-03-30,8.0,56.92807730000922
654,2021-03-30,9.0,61.63662931426698
655,2021-03-30,10.0,66.15132978297576
656,2021-03-30,11.0,73.10243809784885
657,2021-03-30,12.0,82.21346073865514
658,2021-03-30,13.0,84.22645599848849
659,2021-03-30,14.0,83.57144182879105
660,2021-03-30,15.0,85.92418742898141
661,2021-03-30,16.0,84.77740249636483
662,2021-03-30,17.0,84.58253067952346
663,2021-03-30,18.0,78.90778175139732
664,2021-03-30,19.0,71.50163244013018
